event_id,event_date,actor1_name,actor1_country,actor2_name,actor2_country,geo_country,geo_lat,geo_long,event_code,impact_score,num_mentions,num_sources,num_articles,avg_tone
410447539,2015-02-19,CANADA,CAN,,,CA,43.4667,-80.5333,10,0.0,2,1,2,-0.12594458438287
410447540,2015-02-19,CANADA,CAN,,,US,38.0,-97.0,10,0.0,2,1,2,0.37313432835821
410447541,2015-02-19,CANADA,CAN,,,CA,53.3333,-113.533,42,1.9,6,1,6,-6.70731707317073
410447542,2015-02-19,CANADA,CAN,,,US,61.385,-152.268,42,1.9,2,1,2,-2.38095238095238
410447543,2015-02-19,CANADA,CAN,,,CA,60.0,-95.0,42,1.9,2,1,2,-2.38095238095238
410447544,2015-02-19,CANADA,CAN,,,CA,42.0,-81.0,51,3.4,4,1,4,0.0
410447545,2015-02-19,CANADA,CAN,,,CA,45.0,-85.0,71,7.4,4,1,4,2.74599542334096
410447546,2015-02-19,CANADA,CAN,,,CA,47.5,-72.0,71,7.4,2,1,2,-3.80952380952381
410447547,2015-02-19,CANADA,CAN,,,CA,43.6667,-79.4167,71,7.4,4,1,4,-5.97014925373134
410447548,2015-02-19,CANADIAN,CAN,,,RS,55.7522,37.6156,172,-5.0,2,1,2,-9.02612826603326
410447549,2015-02-19,CANADA,CAN,,,ID,-5.0,120.0,172,-5.0,1,1,1,-5.47945205479452
410447550,2015-02-19,CANADA,CAN,,,CA,49.8833,-97.1667,172,-5.0,3,1,3,-5.47945205479452
410447551,2015-02-19,CANADA,CAN,,,ID,-5.0,120.0,172,-5.0,1,1,1,-5.47945205479452
410447552,2015-02-19,MONTREAL,CAN,,,CA,47.5,-72.0,190,-10.0,2,1,2,-4.29447852760736
410447553,2015-02-19,MONTREAL,CAN,,,CA,45.5,-73.5833,190,-10.0,2,1,2,-4.29447852760736
410447554,2015-02-19,CANADA,CAN,EXPORTER,,CA,49.8833,-97.1667,172,-5.0,5,1,5,-5.47945205479452
410447555,2015-02-19,CANADIAN,CAN,STEPHEN HARPER,CAN,RS,55.7522,37.6156,172,-5.0,2,1,2,-9.02612826603326
410447556,2015-02-19,CANADA,CAN,STUDENT,,UK,52.2,0.116667,43,2.8,2,1,2,1.44300144300145
410447557,2015-02-19,CANADA,CAN,PROFESSOR,,CA,60.0,-95.0,43,2.8,2,1,2,-2.38095238095238
410447558,2015-02-19,CANADA,CAN,STUDENT,,CA,49.25,-123.133,46,7.0,2,1,2,1.44300144300145
410447559,2015-02-19,CANADA,CAN,FRANCE,FRA,CA,47.5,-72.0,71,7.4,4,2,4,-4.05362489792215
410447560,2015-02-19,CANADIAN,CAN,LONDON,GBR,UK,51.5,-0.116667,42,1.9,5,1,5,-2.53623188405797
410447561,2015-02-19,CANADIAN,CAN,LONDON,GBR,CA,49.25,-123.133,42,1.9,5,1,5,-2.53623188405797
410447562,2015-02-19,CANADA,CAN,LONDON,GBR,CA,49.25,-123.133,84,7.0,5,1,5,-2.53623188405797
410447563,2015-02-19,CANADA,CAN,GOVERNMENT,,CA,45.0,-85.0,100,-5.0,4,1,4,2.74599542334096
410447564,2015-02-19,CANADA,CAN,RUSSIA,RUS,CA,45.4167,-75.7,163,-8.0,1,1,1,-9.02612826603326
410447565,2015-02-19,CANADA,CAN,RUSSIAN,RUS,RS,55.7522,37.6156,163,-8.0,8,1,8,-9.02612826603326
410447566,2015-02-19,CANADA,CAN,RUSSIAN,RUS,CA,45.4167,-75.7,163,-8.0,6,1,5,-9.02612826603326
410447567,2015-02-19,CANADA,CAN,RUSSIA,RUS,CA,45.4167,-75.7,172,-5.0,1,1,1,-9.02612826603326
410447568,2015-02-19,CANADA,CAN,RUSSIA,RUS,RS,55.7522,37.6156,172,-5.0,10,1,10,-9.02612826603326
410447569,2015-02-19,CANADA,CAN,RUSSIA,RUS,RS,55.7522,37.6156,172,-5.0,4,1,4,-9.02612826603326
410447570,2015-02-19,EDMONTON,CAN,UKRAINIAN,UKR,UP,49.0,32.0,70,7.0,2,1,2,-0.68259385665529
410447571,2015-02-19,CANADA,CAN,UKRAINIAN,UKR,RS,55.7522,37.6156,163,-8.0,6,1,6,-9.02612826603326
410447572,2015-02-19,CANADA,CAN,UKRAINE,UKR,RS,55.7522,37.6156,163,-8.0,2,1,2,-9.02612826603326
410447573,2015-02-19,CANADA,CAN,UKRAINIAN,UKR,CA,45.4167,-75.7,163,-8.0,2,1,2,-9.02612826603326
410447574,2015-02-19,CANADA,CAN,UNITED STATES,USA,CA,60.0,-95.0,43,2.8,4,1,4,1.71568627450981
410447575,2015-02-19,CANADA,CAN,UNITED STATES,USA,US,38.0,-97.0,43,2.8,1,1,1,1.71568627450981
410447576,2015-02-19,ONTARIO,CAN,LOS ANGELES,USA,US,34.0522,-118.244,128,-5.0,5,1,5,-3.74753451676529
410447577,2015-02-19,CANADA,CAN,COLUMBUS,USA,CA,47.5,-72.0,190,-10.0,2,1,2,-1.98412698412699
410447578,2015-02-19,CANADA,CAN,UNITED STATES,USA,US,38.1379,-81.2857,190,-10.0,2,1,2,-3.25497287522604
410447579,2015-02-19,CANADA,CAN,COLUMBUS,USA,US,44.2853,-99.4632,190,-10.0,2,1,2,-1.98412698412699
410447580,2015-02-19,CANADA,CAN,UNITED STATES,USA,US,38.468,-80.9696,190,-10.0,6,1,6,-3.25497287522604
410447581,2015-02-19,CANADA,CAN,REUTERS,USA,US,38.8951,-77.0364,13,0.4,6,2,6,0.735311786615403
410447582,2015-02-19,ALBERTA,CAN,,,,,,173,-5.0,10,1,10,-1.05263157894737
410447583,2015-02-19,CANADA,CAN,STEPHEN HARPER,CAN,RS,55.7522,37.6156,172,-5.0,1,1,1,-9.02612826603326
410447584,2015-02-19,CANADIAN,CAN,STEPHEN HARPER,CAN,RS,55.7522,37.6156,172,-5.0,2,1,2,-9.02612826603326
410447585,2015-02-19,SWITZERLAND,CHE,,,SZ,46.1956,6.14811,15,0.0,2,1,2,-1.52854072128015
410447586,2015-02-19,SWITZERLAND,CHE,,,US,34.0522,-118.244,50,3.5,1,1,1,-1.52854072128015
410447587,2015-02-19,SWISS,CHE,,,US,34.0522,-118.244,50,3.5,7,1,7,-1.52854072128015
410447588,2015-02-19,SWITZERLAND,CHE,,,BE,50.8333,4.33333,51,3.4,1,1,1,-1.42857142857143
410447589,2015-02-19,SWITZERLAND,CHE,,,SZ,47.0,8.0,51,3.4,1,1,1,-1.42857142857143
410447590,2015-02-19,SWITZERLAND,CHE,,,SZ,46.1956,6.14811,60,6.0,4,1,4,-1.52854072128015
410447591,2015-02-19,SWITZERLAND,CHE,AFRICA,AFR,SZ,46.1956,6.14811,60,6.0,4,1,4,-1.52854072128015
410447592,2015-02-19,GENEVA,CHE,SWITZERLAND,CHE,SZ,46.1956,6.14811,90,-2.0,8,2,8,-8.91372849599728
410447593,2015-02-19,SWITZERLAND,CHE,PRISON,,SZ,46.1956,6.14811,15,0.0,1,1,1,-1.52854072128015
410447594,2015-02-19,SWITZERLAND,CHE,PRISON,,SZ,46.1956,6.14811,15,0.0,1,1,1,-1.52854072128015
410447595,2015-02-19,SWITZERLAND,CHE,UNITED KINGDOM,GBR,SZ,47.0,8.0,43,2.8,2,1,2,2.31839258114374
410447596,2015-02-19,SWITZERLAND,CHE,UNITED KINGDOM,GBR,UK,54.0,-2.0,43,2.8,2,1,2,2.31839258114374
410447597,2015-02-19,SWISS,CHE,BRITISH,GBR,SZ,46.1956,6.14811,190,-10.0,2,1,2,-6.15942028985507
410447598,2015-02-19,GENEVA,CHE,IRAN,IRN,IR,35.75,51.5148,36,4.0,2,1,2,-0.70671378091872
410447599,2015-02-19,SWITZERLAND,CHE,IRAQ,IRQ,CU,23.1319,-82.3642,10,0.0,1,1,1,-1.52854072128015
410447600,2015-02-19,SWITZERLAND,CHE,IRAQ,IRQ,SZ,46.1956,6.14811,10,0.0,1,1,1,-1.52854072128015
410447601,2015-02-19,SWITZERLAND,CHE,LEBANON,LBN,SZ,46.1956,6.14811,10,0.0,1,1,1,-1.52854072128015
410447602,2015-02-19,SWITZERLAND,CHE,LEBANON,LBN,SZ,46.1956,6.14811,10,0.0,1,1,1,-1.52854072128015
410447603,2015-02-19,SWITZERLAND,CHE,LIBYA,LBY,SZ,46.1956,6.14811,60,6.0,4,1,4,-1.52854072128015
410447604,2015-02-19,SWITZERLAND,CHE,WEBSITE,,BE,50.8333,4.33333,51,3.4,1,1,1,-1.42857142857143
410447605,2015-02-19,SWITZERLAND,CHE,WEBSITE,,SZ,47.0,8.0,51,3.4,1,1,1,-1.42857142857143
410447606,2015-02-19,SWITZERLAND,CHE,MIAMI,USA,FR,45.6333,5.73333,42,1.9,1,1,1,-1.52854072128015
410447607,2015-02-19,SWITZERLAND,CHE,MIAMI,USA,US,34.0522,-118.244,42,1.9,1,1,1,-1.52854072128015
410447608,2015-02-19,SWITZERLAND,CHE,MIAMI,USA,SZ,46.1956,6.14811,90,-2.0,1,1,1,-1.52854072128015
410447609,2015-02-19,SWITZERLAND,CHE,MIAMI,USA,MT,35.8333,14.5833,90,-2.0,1,1,1,-1.52854072128015
410447610,2015-02-19,SWITZERLAND,CHE,,,SZ,46.1956,6.14811,10,0.0,2,2,2,-8.91372849599728
410447611,2015-02-19,SWISS,CHE,BRITISH,GBR,SZ,46.1956,6.14811,190,-10.0,6,1,6,-6.15942028985507
410447612,2015-02-19,GENEVA,CHE,,,SZ,46.1956,6.14811,90,-2.0,12,2,12,-8.91372849599728
410447613,2015-02-19,SHENZHEN,CHN,,,CH,22.2,111.117,10,0.0,4,1,4,-6.64819944598338
410447614,2015-02-19,CHINA,CHN,,,CH,22.2,111.117,20,3.0,10,1,10,-6.64819944598338
410447615,2015-02-19,CHINA,CHN,,,CH,39.9289,116.388,36,4.0,10,1,10,9.46969696969697
410447616,2015-02-19,CHINESE,CHN,,,CH,28.2,112.967,51,3.4,8,1,8,3.73250388802488
410447617,2015-02-19,CHINESE,CHN,,,CH,28.6667,104.417,51,3.4,8,1,8,2.5089605734767
410447618,2015-02-19,CHINA,CHN,,,CH,32.9793,118.852,51,3.4,6,1,6,3.73250388802488
410447619,2015-02-19,CHINA,CHN,,,CH,32.9793,118.852,51,3.4,4,1,4,3.73250388802488
410447620,2015-02-19,CHINA,CHN,,,TH,15.0,100.0,51,3.4,2,1,2,2.5089605734767
410447621,2015-02-19,CHINESE,CHN,,,CH,30.2553,120.169,114,-2.0,10,1,10,2.36051502145922
410447622,2015-02-19,CHINA,CHN,,,FR,45.6333,5.73333,120,-4.0,1,1,1,0.67001675041876
410447623,2015-02-19,CHINESE,CHN,AUSTRALIAN,AUS,CH,31.2222,121.458,61,6.4,10,1,10,1.0989010989011
410447624,2015-02-19,CHINESE,CHN,COMPANIES,,KS,37.5664,127.0,60,6.0,3,1,3,2.61194029850746
410447625,2015-02-19,SHENZHEN,CHN,CHINA,CHN,CH,22.2,111.117,90,-2.0,4,1,4,-6.64819944598338
410447626,2015-02-19,CHINA,CHN,COLLEGE,,CH,29.0,120.0,36,4.0,2,1,2,2.36051502145922
410447627,2015-02-19,CHINESE,CHN,RESEARCH INSTITUTION,,CH,39.9289,116.388,43,2.8,7,1,7,5.97014925373134
410447628,2015-02-19,CHINA,CHN,BRITAIN,GBR,CH,39.9289,116.388,36,4.0,4,1,4,9.46969696969697
410447629,2015-02-19,CHINA,CHN,UNITED KINGDOM,GBR,CH,39.9289,116.388,36,4.0,2,1,2,9.46969696969697
410447630,2015-02-19,CHINA,CHN,BRITAIN,GBR,CH,39.9289,116.388,36,4.0,4,1,4,9.46969696969697
410447631,2015-02-19,CHINA,CHN,PERUVIAN,PER,CH,31.2222,121.458,61,6.4,2,1,2,1.0989010989011
410447632,2015-02-19,CHINA,CHN,MOSCOW,RUS,CH,31.2222,121.458,62,7.4,2,1,2,0.0
410447633,2015-02-19,CHINA,CHN,RUSSIA,RUS,CH,31.2222,121.458,62,7.4,1,1,1,0.0
410447634,2015-02-19,CANTON,CHN,UNITED STATES,USA,US,41.5834,-72.7622,112,-2.0,2,1,2,-1.51209677419355
410447635,2015-02-19,SHENZHEN,CHN,,,CH,22.2,111.117,10,0.0,6,1,6,-6.64819944598338
410447636,2015-02-19,SHENZHEN,CHN,SHENZHEN,CHN,CH,22.2,111.117,90,-2.0,6,1,6,-6.64819944598338
410447637,2015-02-19,XI JINPING,CHN,,,CH,22.2,111.117,173,-5.0,10,1,10,-6.64819944598338
410447638,2015-02-19,CHINA,CHN,CHINESE,CHN,CH,22.2,111.117,170,-7.0,4,1,4,-6.64819944598338
410447639,2015-02-19,CHINA,CHN,CHINA,CHN,AS,-37.8167,144.967,120,-4.0,1,1,1,0.67001675041876
410447640,2015-02-19,DIOCESE,,,,US,39.5493,-76.0916,124,-4.0,3,1,3,-6.06420927467301
410447641,2015-02-19,DIOCESE,,,,US,39.0724,-76.7902,124,-4.0,2,1,2,-6.06420927467301
410447642,2015-02-19,CHRISTIAN,,,,US,27.8333,-81.717,125,-5.0,10,1,10,2.07715133531157
410447643,2015-02-19,CHRISTIAN,,,,US,38.8951,-77.0364,141,-6.5,4,1,4,-3.07203389830508
410447644,2015-02-19,CHRISTIAN,,,,US,38.8951,-77.0364,141,-6.5,1,1,1,-3.07203389830508
410447645,2015-02-19,DIOCESE,,BISHOP,,US,39.5493,-76.0916,20,3.0,6,1,6,-6.06420927467301
410447646,2015-02-19,DIOCESE,,BISHOP,,US,39.0724,-76.7902,20,3.0,4,1,4,-6.06420927467301
410447647,2015-02-19,CATHOLIC,,,,UK,55.9333,-4.31667,10,0.0,2,1,2,0.81699346405229
410447648,2015-02-19,CATHOLIC,,,,UK,50.6375,-2.42667,22,3.2,1,1,1,0.81699346405229
410447649,2015-02-19,CATHOLIC,,,,UK,55.9167,-4.35,50,3.5,1,1,1,0.81699346405229
410447650,2015-02-19,CATHOLIC,,UNITED KINGDOM,GBR,UK,55.9333,-4.31667,10,0.0,2,1,2,0.81699346405229
410447651,2015-02-19,CATHOLIC,,UNITED KINGDOM,GBR,UK,55.9333,-4.31667,10,0.0,6,1,6,0.81699346405229
410447652,2015-02-19,CATHOLIC,,VATICAN,VAT,IT,41.9,12.4833,42,1.9,6,1,6,1.48305084745763
410447653,2015-02-19,CATHOLIC,,VATICAN,VAT,US,39.0724,-76.7902,42,1.9,4,1,4,1.48305084745763
410447654,2015-02-19,CATHOLIC,,VATICAN,VAT,US,39.0724,-76.7902,110,-2.0,5,1,5,1.48305084745763
410447655,2015-02-19,CHRISTIAN,,KURDISTAN,IRN,IZ,36.7342,43.0967,80,5.0,2,1,2,-3.03030303030303
410447656,2015-02-19,UNITARIAN,,COMMUNITY,,US,38.0,-97.0,40,1.0,5,1,5,0.59642147117296
410447657,2015-02-19,EPISCOPAL,,COMMUNITY,,US,31.106,-97.6475,42,1.9,5,1,5,0.99009900990099
410447658,2015-02-19,EPISCOPAL,,CLERGY,,US,31.106,-97.6475,42,1.9,5,1,5,0.99009900990099
410447659,2015-02-19,CAMEROON,CMR,NIGERIA,NGA,NI,11.5,13.0,190,-10.0,2,1,2,-4.79846449136277
410447660,2015-02-19,CAMEROON,CMR,NIGERIA,NGA,NI,11.5,13.0,190,-10.0,6,1,6,-4.79846449136277
410447661,2015-02-19,CAMEROON,CMR,NIGERIA,NGA,NI,11.5,13.0,190,-10.0,2,1,2,-4.79846449136277
410447662,2015-02-19,COLOMBIA,COL,,,CO,4.6,-74.0833,40,1.0,8,1,8,-3.49770642201834
410447663,2015-02-19,COLOMBIA,COL,,,TU,39.9272,32.8644,40,1.0,2,1,2,-3.49770642201834
410447664,2015-02-19,COLOMBIA,COL,,,CO,4.6,-74.0833,110,-2.0,8,1,8,-3.49770642201834
410447665,2015-02-19,COLOMBIA,COL,,,TU,39.9272,32.8644,110,-2.0,2,1,2,-3.49770642201834
410447666,2015-02-19,COLOMBIAN,COL,IRAN,IRN,CO,4.6,-74.0833,46,7.0,4,1,4,-3.49770642201834
410447667,2015-02-19,COLOMBIA,COL,TURKEY,TUR,MX,16.8833,-95.0333,111,-2.0,2,1,2,-3.49770642201834
410447668,2015-02-19,COLOMBIA,COL,TURKEY,TUR,TU,39.9272,32.8644,111,-2.0,8,1,8,-3.49770642201834
410447669,2015-02-19,COLOMBIAN,COL,JUAN MANUEL SANTOS,COL,CO,4.6,-74.0833,46,7.0,12,1,6,-3.49770642201834
410447670,2015-02-19,POLICE,,,,NZ,-41.2333,174.883,10,0.0,6,1,6,-0.81521739130434
410447671,2015-02-19,DEPUTY,,,,US,38.8951,-77.0364,10,0.0,1,1,1,-1.52854072128015
410447672,2015-02-19,DEPUTY,,,,AM,40.0,45.0,10,0.0,4,1,4,-1.52854072128015
410447673,2015-02-19,POLICE,,,,RS,60.0,100.0,10,0.0,3,1,3,-3.52697095435684
410447674,2015-02-19,POLICE,,,,US,38.0,-97.0,10,0.0,5,1,5,-6.95067264573991
410447675,2015-02-19,POLICE,,,,AS,-37.8167,144.967,12,-0.4,10,1,10,-0.80645161290322
410447676,2015-02-19,PRISON,,,,AS,-33.8833,151.217,12,-0.4,10,1,10,-3.92436674991081
410447677,2015-02-19,POLICE,,,,IN,28.6667,77.2167,12,-0.4,4,1,4,-2.53164556962025
410447678,2015-02-19,POLICE,,,,US,39.8167,-91.6002,13,0.4,6,1,6,0.83752093802345
410447679,2015-02-19,PRISON,,,,SY,35.0,38.0,15,0.0,2,1,2,-1.52854072128015
410447680,2015-02-19,PRISON,,,,SY,35.0,38.0,15,0.0,1,1,1,-1.52854072128015
410447681,2015-02-19,POLICE,,,,US,42.3584,-71.0598,20,3.0,10,1,10,-4.74308300395256
410447682,2015-02-19,POLICE,,,,AS,-37.9833,145.2,23,3.4,3,1,3,-0.80645161290322
410447683,2015-02-19,POLICE,,,,AS,-37.8167,144.967,23,3.4,1,1,1,-0.80645161290322
410447684,2015-02-19,POLICE,,,,AS,-37.8167,144.967,23,3.4,1,1,1,-0.80645161290322
410447685,2015-02-19,DEPUTY,,,,CH,35.0,105.0,35,7.0,10,1,10,-1.15830115830116
410447686,2015-02-19,DEPUTY,,,,SF,-29.0,24.0,40,1.0,3,1,3,-0.32948929159802
410447687,2015-02-19,POLICE OFFICER,,,,US,41.5834,-72.7622,42,1.9,1,1,1,-1.26050420168067
410447688,2015-02-19,POLICE,,,,US,34.0983,-118.327,43,2.8,5,1,5,-4.31893687707641
410447689,2015-02-19,POLICE,,,,US,41.5965,-72.8776,43,2.8,2,1,2,-1.26050420168067
410447690,2015-02-19,POLICE,,,,US,27.8333,-81.717,43,2.8,5,1,5,-3.23624595469255
410447691,2015-02-19,PRISON,,,,US,44.0407,-72.7093,43,2.8,10,1,10,0.0
410447692,2015-02-19,POLICE,,,,US,41.5965,-72.8776,46,7.0,2,1,2,-1.26050420168067
410447693,2015-02-19,POLICE,,,,US,39.8647,-86.2604,60,6.0,10,1,10,-3.40909090909091
410447694,2015-02-19,PRISON,,,,CU,23.1319,-82.3642,84,7.0,6,1,6,-1.52854072128015
410447695,2015-02-19,DEPUTY,,,,CB,10.8363,104.457,90,-2.0,2,1,2,-8.95522388059701
410447696,2015-02-19,POLICE,,,,TU,38.7918,35.6592,90,-2.0,10,1,10,-6.04594921402661
410447697,2015-02-19,POLICE,,,,US,39.162,-84.4569,90,-2.0,10,1,10,-11.25
410447698,2015-02-19,POLICE,,,,SY,35.0,38.0,90,-2.0,5,1,5,-2.15633423180593
410447699,2015-02-19,DEPUTY,,,,NI,5.48333,7.03041,110,-2.0,10,1,10,-6.10510046367852
410447700,2015-02-19,PRISON,,,,TU,41.0802,28.2261,111,-2.0,1,1,1,-7.91258477769403
410447701,2015-02-19,POLICE,,,,IN,11.9333,79.4833,114,-2.0,10,1,10,-9.66666666666667
410447702,2015-02-19,POLICE,,,,,,,120,-4.0,10,1,5,-6.76923076923077
410447703,2015-02-19,POLICE,,,,CB,13.7885,105.265,120,-4.0,4,1,4,-1.25223613595707
410447704,2015-02-19,POLICE,,,,US,33.7712,-111.388,120,-4.0,18,3,18,-5.97288560814397
410447705,2015-02-19,POLICE,,,,RS,60.0,100.0,120,-4.0,1,1,1,-1.25223613595707
410447706,2015-02-19,POLICE OFFICER,,,,CB,10.8363,104.457,172,-5.0,10,1,10,-8.95522388059701
410447707,2015-02-19,PRISON,,,,TU,41.0802,28.2261,173,-5.0,1,1,1,-7.91258477769403
410447708,2015-02-19,PRISON,,,,US,39.8167,-91.6002,173,-5.0,4,1,4,0.83752093802345
410447709,2015-02-19,PRISON,,,,US,38.4623,-92.302,173,-5.0,6,1,6,0.83752093802345
410447710,2015-02-19,POLICE,,,,AS,-31.4308,152.909,181,-9.0,6,1,6,-2.66272189349113
410447711,2015-02-19,DEPUTY,,,,TU,40.1917,29.0611,1821,-9.0,5,1,5,-4.89335006273526
410447712,2015-02-19,POLICE OFFICER,,,,TU,39.1884,42.1025,190,-10.0,4,1,4,-7.91258477769403
410447713,2015-02-19,POLICE OFFICER,,,,TU,41.0802,28.2261,190,-10.0,6,1,6,-7.91258477769403
410447714,2015-02-19,POLICE,,,,US,40.1135,-111.854,190,-10.0,5,1,5,-9.70464135021096
410447715,2015-02-19,DETECTIVE,,,,US,36.7477,-119.772,193,-10.0,1,1,1,-7.18232044198895
410447716,2015-02-19,DETECTIVE,,,,US,35.2961,-118.668,193,-10.0,3,1,3,-7.18232044198895
410447717,2015-02-19,DETECTIVE,,,,US,36.7477,-119.772,193,-10.0,1,1,1,-7.18232044198895
410447718,2015-02-19,DEPUTY,,AFRICA,AFR,UK,54.0,-2.0,40,1.0,2,1,2,-0.32948929159802
410447719,2015-02-19,POLICE,,AFRICA,AFR,SF,-29.0,24.0,40,1.0,2,1,2,-0.32948929159802
410447720,2015-02-19,POLICE,,AFRICA,AFR,UK,54.0,-2.0,40,1.0,2,1,2,-0.32948929159802
410447721,2015-02-19,DEPUTY,,PERTH,AUS,AS,-31.9333,115.833,14,0.0,10,1,10,7.03125
410447722,2015-02-19,DETECTIVE,,AUSTRALIA,AUS,AS,-31.4308,152.909,90,-2.0,4,1,4,-2.66272189349113
410447723,2015-02-19,DETECTIVE,,AUSTRALIA,AUS,AS,-31.4308,152.909,90,-2.0,2,1,2,-2.66272189349113
410447724,2015-02-19,DETECTIVE,,AUSTRALIA,AUS,AS,-31.6448,152.795,90,-2.0,2,1,2,-2.66272189349113
410447725,2015-02-19,POLICE,,BUSINESS,,US,36.8374,-76.3485,42,1.9,10,1,10,-2.97872340425532
410447726,2015-02-19,POLICE CHIEF,,SHENZHEN,CHN,CH,22.2,111.117,182,-9.5,10,1,10,-6.64819944598338
410447727,2015-02-19,POLICE OFFICER,,CRIMINAL,,US,34.8001,-86.9833,16,-2.0,1,1,1,-9.66542750929367
410447728,2015-02-19,POLICE OFFICER,,CRIMINAL,,US,34.8001,-86.9833,16,-2.0,3,1,3,-9.66542750929367
410447729,2015-02-19,POLICE OFFICER,,CRIMINAL,,US,32.7504,-86.7503,16,-2.0,1,1,1,-9.66542750929367
410447730,2015-02-19,POLICE,,CRIMINAL,,ID,-5.0,120.0,110,-2.0,5,1,5,-7.94044665012411
410447731,2015-02-19,POLICE,,CULPRIT,,FR,45.6333,5.73333,193,-10.0,10,1,10,-6.75355450236967
410447732,2015-02-19,POLICE,,NEIGHBORHOOD,,IN,20.0,77.0,10,0.0,10,1,10,-3.86178861788618
410447733,2015-02-19,POLICE,,HUNTER,,,,,18,3.4,5,1,5,-10.0609756097561
410447734,2015-02-19,POLICE,,HUNTER,,SY,35.0,38.0,70,7.0,1,1,1,-2.15633423180593
410447735,2015-02-19,POLICE,,COPENHAGEN,DNK,DA,55.6667,12.5833,111,-2.0,10,1,10,-6.75355450236967
410447736,2015-02-19,POLICE,,DENMARK,DNK,IS,31.5,34.75,190,-10.0,1,1,1,-6.75355450236967
410447737,2015-02-19,POLICE,,COPENHAGEN,DNK,DA,55.6667,12.5833,193,-10.0,10,1,10,-6.75355450236967
410447738,2015-02-19,POLICE,,UNIVERSITY,,TU,37.8714,32.4846,110,-2.0,5,1,5,-9.11680911680912
410447739,2015-02-19,POLICE,,UNIVERSITY,,TU,37.8714,32.4846,173,-5.0,5,1,5,-9.11680911680912
410447740,2015-02-19,POLICE,,RETIRED,,,,,40,1.0,10,1,10,-4.68384074941452
410447741,2015-02-19,DEPUTY,,GOVERNMENT,,IN,17.7,83.3,173,-5.0,1,1,1,-0.7380073800738
410447742,2015-02-19,CONSTABLE,,KARNATAKA,IND,IN,16.2,77.3667,173,-5.0,6,1,6,-4.32098765432098
410447743,2015-02-19,POLICE,,MARCHE,ITA,AR,-34.5875,-58.6725,43,2.8,5,1,5,-6.21468926553672
410447744,2015-02-19,POLICE,,PROSECUTOR,,TU,41.7356,26.3961,20,3.0,10,1,10,-6.04594921402661
410447745,2015-02-19,POLICE,,KENYA,KEN,KE,-2.26925,40.8991,10,0.0,4,1,4,-6.27906976744187
410447746,2015-02-19,DEPUTY,,CAMBODIA,KHM,CB,10.8363,104.457,90,-2.0,8,1,8,-8.95522388059701
410447747,2015-02-19,PRISON,,PHNOM PENH,KHM,CB,11.55,104.917,173,-5.0,3,1,3,-8.23045267489711
410447748,2015-02-19,PRISON,,LEGISLATURE,,US,32.799,-86.8073,10,0.0,10,1,10,-1.34048257372654
410447749,2015-02-19,PRISON,,LEGISLATURE,,US,32.799,-86.8073,20,3.0,10,1,10,-1.34048257372654
410447750,2015-02-19,DETECTIVE,,NEWSPAPER,,US,40.3736,-82.7755,10,0.0,7,1,7,-2.40452616690241
410447751,2015-02-19,POLICE FORCE,,NAVY,,US,39.0724,-76.7902,13,0.4,3,1,3,-3.0826140567201
410447752,2015-02-19,POLICE,,THE OPPOSITION,,,,,111,-2.0,10,1,10,-4.83592400690846
410447753,2015-02-19,DEPUTIES,,OPPOSITION PARTIES,,TU,41.9063,34.9491,111,-2.0,10,1,10,-9.7667638483965
410447754,2015-02-19,POLICE,,RUSSIA,RUS,RS,60.0,100.0,10,0.0,2,1,2,-3.52697095435684
410447755,2015-02-19,POLICE,,TURKISH,TUR,TU,39.0,35.0,43,2.8,2,1,2,-11.9341563786008
410447756,2015-02-19,DETECTIVE,,UNITED STATES,USA,US,34.0983,-118.327,40,1.0,4,1,4,-4.31893687707641
410447757,2015-02-19,POLICE OFFICER,,UNITED STATES,USA,US,41.5834,-72.7622,42,1.9,4,1,4,-1.26050420168067
410447758,2015-02-19,POLICE CHIEF,,UNITED STATES,USA,US,33.7712,-111.388,874,10.0,3,1,3,-4.60526315789474
410447759,2015-02-19,POLICE OFFICER,,UNITED STATES,USA,US,36.17,-119.746,111,-2.0,1,1,1,-1.89075630252101
410447760,2015-02-19,POLICE OFFICER,,UNITED STATES,USA,US,36.17,-119.746,111,-2.0,1,1,1,-1.89075630252101
410447761,2015-02-19,POLICE,,UNITED STATES,USA,US,33.5,-112.501,120,-4.0,12,3,12,-5.97288560814397
410447762,2015-02-19,POLICE,,WASHINGTON,USA,US,29.7633,-95.3633,173,-5.0,1,1,1,-8.8235294117647
410447763,2015-02-19,POLICE,,WASHINGTON,USA,US,38.8951,-77.0364,173,-5.0,1,1,1,-8.8235294117647
410447764,2015-02-19,POLICE,,UNITED STATES,USA,US,38.8951,-77.0364,173,-5.0,2,1,2,-8.8235294117647
410447765,2015-02-19,POLICE,,WASHINGTON,USA,US,38.8951,-77.0364,173,-5.0,2,1,2,-8.8235294117647
410447766,2015-02-19,POLICE,,UNITED STATES,USA,US,38.8951,-77.0364,173,-5.0,2,1,2,-8.8235294117647
410447767,2015-02-19,DETECTIVE,,OHIO,USA,US,40.3736,-82.7755,173,-5.0,6,1,6,-2.40452616690241
410447768,2015-02-19,POLICE,,UNITED STATES,USA,US,41.5965,-72.8776,46,7.0,4,1,4,-1.26050420168067
